Row,SectorGroup,Sector,SectorANZSIC,FuelGroup,Fuel,TechnologyGroup,Technology,EndUseGroup,EndUse,Transport,TJ,PeriodEndDate,Period
2103,Commercial,"Arts, Recreational and Other Services","R, S",Fossil Fuels,Coal,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,17.627478,2019-12-31,2019
2104,Industrial,Construction,E,Fossil Fuels,Coal,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Low Temperature Heat (<100 C), Process Requirements",Non-Transport,,2019-12-31,2019
2105,Industrial,"Food and Beverage Product Manufacturing (excluding Dairy, Meat, Seafood)","C114-C119, C12",Fossil Fuels,Natural Gas,Heat/Cooling Devices,Industrial Ovens,Heating/Cooling,"Intermediate Heat (100-300 C), Cooking",Non-Transport,416.668657,2019-12-31,2019
2106,Industrial,"Food and Beverage Product Manufacturing (excluding Dairy, Meat, Seafood)","C114-C119, C12",Fossil Fuels,Natural Gas,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Intermediate Heat (100-300 C), Process Requirements",Non-Transport,2146.846191,2019-12-31,2019
2107,Industrial,"Food and Beverage Product Manufacturing (excluding Dairy, Meat, Seafood)","C114-C119, C12",Fossil Fuels,Natural Gas,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Low Temperature Heat (<100 C), Process Requirements",Non-Transport,203.446106,2019-12-31,2019
2108,Industrial,"Food and Beverage Product Manufacturing (excluding Dairy, Meat, Seafood)","C114-C119, C12",Fossil Fuels,Natural Gas,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Low Temperature Heat (<100 C), Water Heating",Non-Transport,247.264957,2019-12-31,2019
2109,Commercial,"Arts, Recreational and Other Services","R, S",Fossil Fuels,Natural Gas,Heat/Cooling Devices,Hot Water Cylinder,Heating/Cooling,"Low Temperature Heat (<100 C), Water Heating",Non-Transport,49.371763,2019-12-31,2019
2110,Commercial,"Arts, Recreational and Other Services","R, S",Fossil Fuels,Natural Gas,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,860.791105,2019-12-31,2019
2111,Commercial,"Arts, Recreational and Other Services","R, S",Fossil Fuels,Natural Gas,Heat/Cooling Devices,Burner (Direct Heat),Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,261.074584,2019-12-31,2019
2112,"Agriculture, Forestry and Fishing","Fishing, Hunting and Trapping",A04,Fossil Fuels,Diesel,Mobile Motors,Internal Combustion Engine (Sea Transport),Mobile Motive Power,"Motive Power, Mobile",Non-Transport,2034.970342,2019-12-31,2019
2113,Commercial,Health Care and Social Assistance,Q,Fossil Fuels,Diesel,Mobile Motors,Internal Combustion Engine (Land Transport),Mobile Motive Power,"Motive Power, Mobile",Non-Transport,7.964947,2019-12-31,2019
2114,Commercial,Information Media and Telecommunications,J,Fossil Fuels,Diesel,Mobile Motors,Internal Combustion Engine (Land Transport),Mobile Motive Power,"Motive Power, Mobile",Non-Transport,,2019-12-31,2019
2115,"Agriculture, Forestry and Fishing",Non-Dairy Agriculture,"A0112-A0113, A0115, A0121, A0123, A013-A015, A017-A019, A02, A05",Fossil Fuels,Diesel,Mobile Motors,Internal Combustion Engine (Land Transport),Mobile Motive Power,"Motive Power, Mobile",Non-Transport,7814.316968,2019-12-31,2019
2116,"Agriculture, Forestry and Fishing",Dairy Cattle Farming,A016,Fossil Fuels,Diesel,Mobile Motors,Internal Combustion Engine (Land Transport),Mobile Motive Power,"Motive Power, Mobile",Non-Transport,3872.577281,2019-12-31,2019
2117,Industrial,"Food and Beverage Product Manufacturing (excluding Dairy, Meat, Seafood)","C114-C119, C12",Electricity,Electricity,Electronics and Lights,Air Compressors,Electronics and Lighting,Compressed Air,Non-Transport,86.620163,2019-12-31,2019
2118,Industrial,"Food and Beverage Product Manufacturing (excluding Dairy, Meat, Seafood)","C114-C119, C12",Electricity,Electricity,Electronics and Lights,Electronics,Electronics and Lighting,Electronics and Other Electrical Uses,Non-Transport,124.420525,2019-12-31,2019
2119,Industrial,"Food and Beverage Product Manufacturing (excluding Dairy, Meat, Seafood)","C114-C119, C12",Electricity,Electricity,Heat/Cooling Devices,Industrial Ovens,Heating/Cooling,"Intermediate Heat (100-300 C), Cooking",Non-Transport,99.269718,2019-12-31,2019
2120,Industrial,"Food and Beverage Product Manufacturing (excluding Dairy, Meat, Seafood)","C114-C119, C12",Electricity,Electricity,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Intermediate Heat (100-300 C), Process Requirements",Non-Transport,82.848042,2019-12-31,2019
2121,Industrial,"Food and Beverage Product Manufacturing (excluding Dairy, Meat, Seafood)","C114-C119, C12",Electricity,Electricity,Electronics and Lights,Lights,Electronics and Lighting,Lighting,Non-Transport,206.262105,2019-12-31,2019
2122,Industrial,"Food and Beverage Product Manufacturing (excluding Dairy, Meat, Seafood)","C114-C119, C12",Electricity,Electricity,Heat/Cooling Devices,Resistance Heater,Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,127.128514,2019-12-31,2019
2123,Industrial,"Food and Beverage Product Manufacturing (excluding Dairy, Meat, Seafood)","C114-C119, C12",Electricity,Electricity,Stationary Motors,Electric Motor,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,1106.729106,2019-12-31,2019
2124,Industrial,"Food and Beverage Product Manufacturing (excluding Dairy, Meat, Seafood)","C114-C119, C12",Electricity,Electricity,Stationary Motors,"Pump Systems (for Fluids, etc.)",Stationary Motive Power,Pumping,Non-Transport,316.789439,2019-12-31,2019
2125,Industrial,"Food and Beverage Product Manufacturing (excluding Dairy, Meat, Seafood)","C114-C119, C12",Electricity,Electricity,Heat/Cooling Devices,Refrigeration Systems,Heating/Cooling,Refrigeration,Non-Transport,908.202603,2019-12-31,2019
2126,Industrial,"Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing",C22-C24,Electricity,Electricity,Stationary Motors,Electric Motor,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,380.507778,2019-12-31,2019
2127,Industrial,"Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing",C22-C24,Electricity,Electricity,Electronics and Lights,Electronics,Electronics and Lighting,Electronics and Other Electrical Uses,Non-Transport,8.183892,2019-12-31,2019
2128,Industrial,"Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing",C22-C24,Electricity,Electricity,Electronics and Lights,Lights,Electronics and Lighting,Lighting,Non-Transport,32.395433,2019-12-31,2019
2129,Industrial,"Fabricated Metal Product, Transport Equipment, Machinery and Equipment Manufacturing",C22-C24,Electricity,Electricity,Heat/Cooling Devices,Electric Furnace,Heating/Cooling,"High Temperature Heat (>300 C), Process Requirements",Non-Transport,78.563851,2019-12-31,2019
2130,Commercial,"Financing, Insurance, Real Estate and Business Services","K, L, M, N72",Electricity,Electricity,Heat/Cooling Devices,Heat Pump (for Heating),Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,585.987637,2019-12-31,2019
2131,Commercial,"Financing, Insurance, Real Estate and Business Services","K, L, M, N72",Electricity,Electricity,Heat/Cooling Devices,Resistance Heater,Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,506.55774,2019-12-31,2019
2132,Commercial,"Building Cleaning, Pest Control and Other Support Services",N73,Electricity,Electricity,Stationary Motors,Electric Motor,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,33.84301,2019-12-31,2019
2133,Commercial,"Building Cleaning, Pest Control and Other Support Services",N73,Electricity,Electricity,Electronics and Lights,Electronics,Electronics and Lighting,Electronics and Other Electrical Uses,Non-Transport,3.765488,2019-12-31,2019
2134,Commercial,"Building Cleaning, Pest Control and Other Support Services",N73,Electricity,Electricity,Stationary Motors,"Pump Systems (for Fluids, etc.)",Stationary Motive Power,Pumping,Non-Transport,33.84301,2019-12-31,2019
2135,Commercial,"Building Cleaning, Pest Control and Other Support Services",N73,Electricity,Electricity,Electronics and Lights,Lights,Electronics and Lighting,Lighting,Non-Transport,3.418274,2019-12-31,2019
2136,Commercial,"Financing, Insurance, Real Estate and Business Services","K, L, M, N72",Electricity,Electricity,Heat/Cooling Devices,Hot Water Cylinder,Heating/Cooling,"Low Temperature Heat (<100 C), Water Heating",Non-Transport,187.676433,2019-12-31,2019
2137,Commercial,"Financing, Insurance, Real Estate and Business Services","K, L, M, N72",Electricity,Electricity,Heat/Cooling Devices,Heat Pump (for Cooling),Heating/Cooling,Space Cooling,Non-Transport,759.830359,2019-12-31,2019
2138,Commercial,"Financing, Insurance, Real Estate and Business Services","K, L, M, N72",Electricity,Electricity,Stationary Motors,Electric Motor,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,433.955179,2019-12-31,2019
2139,Commercial,"Financing, Insurance, Real Estate and Business Services","K, L, M, N72",Electricity,Electricity,Electronics and Lights,Electronics,Electronics and Lighting,Electronics and Other Electrical Uses,Non-Transport,1432.748793,2019-12-31,2019
2140,Commercial,"Financing, Insurance, Real Estate and Business Services","K, L, M, N72",Electricity,Electricity,Electronics and Lights,Lights,Electronics and Lighting,Lighting,Non-Transport,1924.437787,2019-12-31,2019
2141,Industrial,Mining,B,Fossil Fuels,Petrol,Mobile Motors,Internal Combustion Engine (Land Transport),Mobile Motive Power,"Motive Power, Mobile",Non-Transport,1.133441,2019-12-31,2019
2142,Industrial,Mining,B,Fossil Fuels,Petrol,Stationary Motors,Stationary Engine,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,0.000839,2019-12-31,2019
2143,Commercial,"Education and Training: Pre-School, Primary and Secondary",P80,Fossil Fuels,Petrol,Mobile Motors,Internal Combustion Engine (Land Transport),Mobile Motive Power,"Motive Power, Mobile",Non-Transport,1.614649,2019-12-31,2019
2144,Commercial,"Education and Training: Pre-School, Primary and Secondary",P80,Fossil Fuels,Petrol,Stationary Motors,Stationary Engine,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,1.614649,2019-12-31,2019
2145,Commercial,Education and Training: Tertiary Education and Other Education,P81-P82,Fossil Fuels,Petrol,Mobile Motors,Internal Combustion Engine (Land Transport),Mobile Motive Power,"Motive Power, Mobile",Non-Transport,1.614649,2019-12-31,2019
2146,Commercial,Education and Training: Tertiary Education and Other Education,P81-P82,Fossil Fuels,Petrol,Stationary Motors,Stationary Engine,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,1.614649,2019-12-31,2019
2147,Industrial,Wood Product Manufacturing,C14,Fossil Fuels,Diesel,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Intermediate Heat (100-300 C), Process Requirements",Non-Transport,48.380118,2019-12-31,2019
2148,Industrial,"Petroleum, Basic Chemical and Rubber Product Manufacturing",C17-C19,Fossil Fuels,Fuel Oil,Heat/Cooling Devices,Furnace/Kiln,Heating/Cooling,"Intermediate Heat (100-300 C), Process Requirements",Non-Transport,0.031199,2019-12-31,2019
2149,Industrial,Dairy Product Manufacturing,C113,Renewables,Geothermal,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Intermediate Heat (100-300 C), Process Requirements",Non-Transport,99.921404,2019-12-31,2019
2150,Industrial,Non-Metallic Mineral Product Manufacturing,C20,Fossil Fuels,Coal,Heat/Cooling Devices,Furnace/Kiln,Heating/Cooling,"High Temperature Heat (>300 C), Process Requirements",Non-Transport,4160.897883,2019-12-31,2019
2151,Industrial,"Petroleum, Basic Chemical and Rubber Product Manufacturing",C17-C19,Fossil Fuels,Natural Gas,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"High Temperature Heat (>300 C), Process Requirements",Non-Transport,7006.392367,2019-12-31,2019
2152,Industrial,"Petroleum, Basic Chemical and Rubber Product Manufacturing",C17-C19,Fossil Fuels,Natural Gas,Heat/Cooling Devices,Furnace/Kiln,Heating/Cooling,"High Temperature Heat (>300 C), Process Requirements",Non-Transport,3699.921279,2019-12-31,2019
2153,Industrial,"Petroleum, Basic Chemical and Rubber Product Manufacturing",C17-C19,Fossil Fuels,Natural Gas,Heat/Cooling Devices,Furnace/Kiln,Heating/Cooling,"Intermediate Heat (100-300 C), Process Requirements",Non-Transport,196.717882,2019-12-31,2019
2154,Industrial,"Petroleum, Basic Chemical and Rubber Product Manufacturing",C17-C19,Fossil Fuels,Natural Gas,Heat/Cooling Devices,Burner (Direct Heat),Heating/Cooling,"High Temperature Heat (>300 C), Process Requirements",Non-Transport,352.756999,2019-12-31,2019
2155,Industrial,"Petroleum, Basic Chemical and Rubber Product Manufacturing",C17-C19,Fossil Fuels,Natural Gas,Heat/Cooling Devices,Reformer,Heating/Cooling,"High Temperature Heat (>300 C), Process Requirements",Non-Transport,22029.55431,2019-12-31,2019
2156,Industrial,"Petroleum, Basic Chemical and Rubber Product Manufacturing",C17-C19,Fossil Fuels,Natural Gas,Stationary Motors,"Pump Systems (for Fluids, etc.)",Stationary Motive Power,"Motive Power, Stationary",Non-Transport,1272.398845,2019-12-31,2019
2157,Industrial,"Petroleum, Basic Chemical and Rubber Product Manufacturing",C17-C19,Fossil Fuels,Natural Gas,Heat/Cooling Devices,Heat Pump (for Heating),Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,22.994685,2019-12-31,2019
2158,Commercial,"Financing, Insurance, Real Estate and Business Services","K, L, M, N72",Fossil Fuels,Natural Gas,Heat/Cooling Devices,Hot Water Cylinder,Heating/Cooling,"Low Temperature Heat (<100 C), Water Heating",Non-Transport,19.216693,2019-12-31,2019
2159,Commercial,"Financing, Insurance, Real Estate and Business Services","K, L, M, N72",Fossil Fuels,Natural Gas,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,538.103311,2019-12-31,2019
2160,Commercial,"Financing, Insurance, Real Estate and Business Services","K, L, M, N72",Fossil Fuels,Natural Gas,Heat/Cooling Devices,Burner (Direct Heat),Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,38.436373,2019-12-31,2019
2161,"Agriculture, Forestry and Fishing",Non-Dairy Agriculture,"A0112-A0113, A0115, A0121, A0123, A013-A015, A017-A019, A02, A05",Fossil Fuels,Fuel Oil,Heat/Cooling Devices,Furnace/Kiln,Heating/Cooling,"Intermediate Heat (100-300 C), Process Requirements",Non-Transport,37.247441,2019-12-31,2019
2162,"Agriculture, Forestry and Fishing",Forestry and Logging,A03,Fossil Fuels,Diesel,Mobile Motors,Internal Combustion Engine (Land Transport),Mobile Motive Power,"Motive Power, Mobile",Non-Transport,1888.238984,2019-12-31,2019
2163,"Agriculture, Forestry and Fishing",Forestry and Logging,A03,Fossil Fuels,Diesel,Stationary Motors,Stationary Engine,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,217.917847,2019-12-31,2019
2164,Industrial,Mining,B,Fossil Fuels,Diesel,Stationary Motors,Stationary Engine,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,540.857961,2019-12-31,2019
2165,Commercial,"Arts, Recreational and Other Services","R, S",Fossil Fuels,Diesel,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,27.037582,2019-12-31,2019
2166,Commercial,"Financing, Insurance, Real Estate and Business Services","K, L, M, N72",Fossil Fuels,Diesel,Mobile Motors,Internal Combustion Engine (Land Transport),Mobile Motive Power,"Motive Power, Mobile",Non-Transport,1210.940063,2019-12-31,2019
2167,Commercial,"Financing, Insurance, Real Estate and Business Services","K, L, M, N72",Fossil Fuels,Diesel,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,2242.74845,2019-12-31,2019
2168,"Agriculture, Forestry and Fishing",Indoor Cropping,"A0111, A0114, A0122",Fossil Fuels,Diesel,Heat/Cooling Devices,Boiler Systems,Heating/Cooling,"Low Temperature Heat (<100 C), Space Heating",Non-Transport,309.53253,2019-12-31,2019
2169,"Agriculture, Forestry and Fishing",Non-Dairy Agriculture,"A0112-A0113, A0115, A0121, A0123, A013-A015, A017-A019, A02, A05",Fossil Fuels,Diesel,Stationary Motors,Stationary Engine,Stationary Motive Power,"Motive Power, Stationary",Non-Transport,229.207687,2019-12-31,2019
2170,"Agriculture, Forestry and Fishing",Non-Dairy Agriculture,"A0112-A0113, A0115, A0121, A0123, A013-A015, A017-A019, A02, A05",Fossil Fuels,Diesel,Heat/Cooling Devices,Furnace/Kiln,Heating/Cooling,"High Temperature Heat (>300 C), Process Requirements",Non-Transport,284.153601,2019-12-31,2019
2171,"Agriculture, Forestry and Fishing",Non-Dairy Agriculture,"A0112-A0113, A0115, A0121, A0123, A013-A015, A017-A019, A02, A05",Fossil Fuels,Diesel,Heat/Cooling Devices,Furnace/Kiln,Heating/Cooling,"Low Temperature Heat (<100 C), Process Requirements",Non-Transport,284.173014,2019-12-31,2019
2172,Industrial,Wood Product Manufacturing,C14,Electricity,Electricity,Electronics and Lights,Lights,Electronics and Lighting,Lighting,Non-Transport,252.742852,2019-12-31,2019
2173,Industrial,Wood Product Manufacturing,C14,Electricity,Electricity,Heat/Cooling Devices,Heat Pump (for Heating),Heating/Cooling,"Low Temperature Heat (<100 C), Process Requirements",Non-Transport,5.212604,2019-12-31,2019
